""	"x.MAT"	"x.MAP"	"x.pH"	"x.TC"	"x.CN"	"x.tree"	"x.soil"	"x.dist"	"y.MAT"	"y.MAP"	"y.pH"	"y.TC"	"y.CN"	"y.tree"	"y.soil"	"y.dist"
"95"	0.472361809045226	0.472361809045226	0.472361809045226	0.472361809045226	0.472361809045226	0.472361809045226	0.472361809045226	0.472361809045226	0.363246808663366	0.037617193049283	0.76543530160782	0.00205165274296208	0.250895947850137	0.343713461563626	0.00402785282911561	0.784074096316888
"96"	0.477386934673367	0.477386934673367	0.477386934673367	0.477386934673367	0.477386934673367	0.477386934673367	0.477386934673367	0.477386934673367	0.36549660822342	0.0382110404505855	0.769729956262912	0.00216658210684478	0.252814404319454	0.34399206777528	0.00402785282911561	0.784949814746986
"97"	0.482412060301508	0.482412060301508	0.482412060301508	0.482412060301508	0.482412060301508	0.482412060301508	0.482412060301508	0.482412060301508	0.36772508266916	0.0387992589665676	0.773983903290942	0.00228464339946006	0.254714676367261	0.344273622200814	0.00402785282911561	0.785817232528458
"98"	0.487437185929648	0.487437185929648	0.487437185929648	0.487437185929648	0.487437185929648	0.487437185929648	0.487437185929648	0.487437185929648	0.369932232000586	0.0393818485972292	0.778197142691909	0.00240583662080791	0.256596763993558	0.344558124840228	0.00402785282911561	0.786676349661304
"99"	0.492462311557789	0.492462311557789	0.492462311557789	0.492462311557789	0.492462311557789	0.492462311557789	0.492462311557789	0.492462311557789	0.372118056217699	0.0399588093425705	0.782369674465813	0.00253016177088835	0.258460667198344	0.344845575693522	0.00402785282911561	0.787527166145522
"100"	0.49748743718593	0.49748743718593	0.49748743718593	0.49748743718593	0.49748743718593	0.49748743718593	0.49748743718593	0.49748743718593	0.374282555320499	0.0405301412025914	0.786501498612655	0.00265761884970136	0.260306385981621	0.345135974760696	0.00402785282911561	0.788369681981115
"101"	0.50251256281407	0.50251256281407	0.50251256281407	0.50251256281407	0.50251256281407	0.50251256281407	0.50251256281407	0.50251256281407	0.376425729308986	0.0410958441772918	0.790592615132435	0.00278820785724696	0.262133920343387	0.345429322041749	0.00402785282911561	0.78920389716808
"102"	0.507537688442211	0.507537688442211	0.507537688442211	0.507537688442211	0.507537688442211	0.507537688442211	0.507537688442211	0.507537688442211	0.37854757818316	0.0416559182666719	0.794643024025151	0.00292192879352513	0.263943270283643	0.345725617536683	0.00402785282911561	0.79002981170642
"103"	0.512562814070352	0.512562814070352	0.512562814070352	0.512562814070352	0.512562814070352	0.512562814070352	0.512562814070352	0.512562814070352	0.38064810194302	0.0422103634707315	0.798652725290806	0.00305878165853589	0.265734435802389	0.346024861245497	0.00402785282911561	0.790847425596133
"104"	0.517587939698492	0.517587939698492	0.517587939698492	0.517587939698492	0.517587939698492	0.517587939698492	0.517587939698492	0.517587939698492	0.382727300588567	0.0427591797894708	0.802621718929398	0.00319876645227922	0.267507416899625	0.34632705316819	0.00402785282911561	0.791656738837219
